"","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","dateTime"
"68845","0.936","0.212","238.470","4.000","0.000","0.000",0,2007-02-02 12:48:00
"68846","0.936","0.216","239.130","4.000","0.000","0.000",0,2007-02-02 12:49:00
"68847","0.932","0.216","238.980","4.000","0.000","0.000",0,2007-02-02 12:50:00
"68848","0.930","0.216","238.950","4.000","0.000","0.000",0,2007-02-02 12:51:00
"68849","0.982","0.264","239.490","4.200","0.000","0.000",0,2007-02-02 12:52:00
"68850","1.004","0.320","239.410","4.400","0.000","0.000",0,2007-02-02 12:53:00
"68851","1.006","0.322","239.650","4.400","0.000","0.000",0,2007-02-02 12:54:00
"68852","1.012","0.320","239.540","4.400","0.000","0.000",0,2007-02-02 12:55:00
"68853","1.004","0.324","239.970","4.400","0.000","0.000",0,2007-02-02 12:56:00
"68854","1.010","0.320","239.310","4.400","0.000","0.000",0,2007-02-02 12:57:00
"68855","0.998","0.318","238.970","4.400","0.000","0.000",0,2007-02-02 12:58:00
"68856","1.660","0.308","237.850","7.400","0.000","0.000",9,2007-02-02 12:59:00
"68857","2.066","0.304","237.560","8.800","0.000","0.000",18,2007-02-02 13:00:00
"68858","2.052","0.304","237.600","8.600","0.000","0.000",18,2007-02-02 13:01:00
"68859","2.046","0.302","237.520","8.600","0.000","0.000",18,2007-02-02 13:02:00
"68860","1.966","0.216","237.530","8.200","0.000","0.000",17,2007-02-02 13:03:00
"68861","1.666","0.080","237.630","7.000","0.000","0.000",17,2007-02-02 13:04:00
"68862","1.662","0.080","237.450","7.000","0.000","0.000",18,2007-02-02 13:05:00
"68863","1.662","0.080","237.550","7.000","0.000","0.000",17,2007-02-02 13:06:00
"68864","1.654","0.078","237.130","7.000","0.000","0.000",17,2007-02-02 13:07:00
"68865","1.650","0.076","236.690","7.000","0.000","0.000",18,2007-02-02 13:08:00
"68866","1.654","0.076","236.610","7.000","0.000","0.000",17,2007-02-02 13:09:00
"68867","1.644","0.074","236.210","6.800","0.000","0.000",17,2007-02-02 13:10:00
"68868","1.646","0.076","236.490","6.800","0.000","0.000",17,2007-02-02 13:11:00
"68869","1.644","0.076","236.460","6.800","0.000","0.000",17,2007-02-02 13:12:00
"68870","1.646","0.076","236.660","6.800","0.000","0.000",18,2007-02-02 13:13:00
"68871","1.646","0.076","236.750","6.800","0.000","0.000",17,2007-02-02 13:14:00
"68872","1.390","0.080","236.860","5.800","0.000","0.000",17,2007-02-02 13:15:00
"68873","1.328","0.082","237.090","5.600","0.000","0.000",17,2007-02-02 13:16:00
"68874","1.328","0.082","236.940","5.600","0.000","0.000",17,2007-02-02 13:17:00
"68875","1.310","0.054","237.100","5.400","0.000","0.000",18,2007-02-02 13:18:00
"68876","1.268","0.000","237.520","5.200","0.000","0.000",17,2007-02-02 13:19:00
"68877","1.272","0.000","237.890","5.200","0.000","0.000",17,2007-02-02 13:20:00
"68878","1.276","0.000","238.320","5.200","0.000","0.000",18,2007-02-02 13:21:00
"68879","1.274","0.000","238.180","5.200","0.000","0.000",17,2007-02-02 13:22:00
"68880","1.280","0.000","238.670","5.200","0.000","0.000",17,2007-02-02 13:23:00
"68881","1.280","0.000","238.710","5.200","0.000","0.000",18,2007-02-02 13:24:00
"68882","1.276","0.000","238.330","5.200","0.000","0.000",17,2007-02-02 13:25:00
"68883","1.272","0.000","237.990","5.200","0.000","0.000",18,2007-02-02 13:26:00
"68884","1.274","0.000","238.170","5.200","0.000","0.000",17,2007-02-02 13:27:00
"68885","1.392","0.114","237.690","5.800","0.000","0.000",17,2007-02-02 13:28:00
"68886","1.388","0.116","238.120","5.800","0.000","0.000",18,2007-02-02 13:29:00
"68887","1.386","0.116","238.410","5.800","0.000","0.000",17,2007-02-02 13:30:00
"68888","1.384","0.116","238.220","5.800","0.000","0.000",18,2007-02-02 13:31:00
"68889","1.378","0.116","237.940","5.800","0.000","0.000",17,2007-02-02 13:32:00
"68890","1.384","0.118","238.580","5.800","0.000","0.000",17,2007-02-02 13:33:00
"68891","1.380","0.116","238.410","5.800","0.000","0.000",18,2007-02-02 13:34:00
"68892","1.412","0.152","238.260","6.000","0.000","0.000",17,2007-02-02 13:35:00
"68893","1.448","0.236","238.140","6.000","0.000","1.000",18,2007-02-02 13:36:00
"68894","1.456","0.236","238.210","6.200","0.000","1.000",17,2007-02-02 13:37:00
"68895","1.456","0.238","238.470","6.200","0.000","1.000",17,2007-02-02 13:38:00
"68896","1.452","0.236","238.080","6.200","0.000","2.000",18,2007-02-02 13:39:00
"68897","1.442","0.230","237.240","6.000","0.000","1.000",17,2007-02-02 13:40:00
"68898","1.442","0.228","237.000","6.000","0.000","1.000",17,2007-02-02 13:41:00
"68899","1.450","0.234","237.840","6.000","0.000","2.000",18,2007-02-02 13:42:00
"68900","1.406","0.172","237.970","5.800","0.000","1.000",17,2007-02-02 13:43:00
"68901","1.356","0.102","237.670","5.600","0.000","2.000",17,2007-02-02 13:44:00
"68902","1.358","0.104","238.040","5.600","0.000","1.000",18,2007-02-02 13:45:00
"68903","1.356","0.104","237.950","5.600","0.000","1.000",17,2007-02-02 13:46:00
"68904","1.356","0.104","237.900","5.600","0.000","2.000",17,2007-02-02 13:47:00
"68905","1.354","0.102","237.810","5.600","0.000","1.000",18,2007-02-02 13:48:00
"68906","1.354","0.104","237.860","5.600","0.000","1.000",17,2007-02-02 13:49:00
"68907","1.378","0.116","237.640","5.800","0.000","2.000",17,2007-02-02 13:50:00
"68908","1.430","0.204","238.190","6.000","0.000","1.000",18,2007-02-02 13:51:00
"68909","1.438","0.208","238.990","6.000","0.000","1.000",17,2007-02-02 13:52:00
"68910","1.436","0.208","238.880","6.000","0.000","2.000",18,2007-02-02 13:53:00
"68911","1.440","0.210","239.340","6.000","0.000","1.000",17,2007-02-02 13:54:00
"68912","1.436","0.208","239.100","6.000","0.000","1.000",18,2007-02-02 13:55:00
"68913","1.436","0.212","239.440","6.000","0.000","1.000",17,2007-02-02 13:56:00
"68914","1.434","0.212","239.490","6.000","0.000","2.000",18,2007-02-02 13:57:00
"68915","1.422","0.208","239.110","6.000","0.000","1.000",17,2007-02-02 13:58:00
"68916","1.420","0.208","238.930","6.000","0.000","1.000",18,2007-02-02 13:59:00
"68917","1.418","0.208","238.810","6.000","0.000","1.000",17,2007-02-02 14:00:00
"68918","1.438","0.218","240.760","6.000","0.000","1.000",18,2007-02-02 14:01:00
"68919","1.442","0.220","241.140","6.000","0.000","2.000",18,2007-02-02 14:02:00
"68920","1.392","0.140","241.570","5.800","0.000","1.000",18,2007-02-02 14:03:00
"68921","1.388","0.120","242.070","5.600","0.000","1.000",18,2007-02-02 14:04:00
"68922","1.388","0.120","241.880","5.600","0.000","1.000",18,2007-02-02 14:05:00
"68923","1.338","0.000","242.100","5.400","0.000","1.000",17,2007-02-02 14:06:00
"68924","1.320","0.000","242.060","5.400","0.000","0.000",18,2007-02-02 14:07:00
"68925","1.398","0.076","242.240","5.800","0.000","0.000",18,2007-02-02 14:08:00
"68926","1.424","0.130","241.570","5.800","0.000","0.000",18,2007-02-02 14:09:00
"68927","1.412","0.130","241.410","5.800","0.000","0.000",18,2007-02-02 14:10:00
"68928","1.408","0.128","241.200","5.800","0.000","0.000",18,2007-02-02 14:11:00
"68929","1.406","0.128","241.290","5.800","0.000","0.000",18,2007-02-02 14:12:00
"68930","1.402","0.126","240.990","5.800","0.000","0.000",18,2007-02-02 14:13:00
"68931","1.394","0.124","240.290","5.800","0.000","0.000",17,2007-02-02 14:14:00
"68932","1.386","0.122","239.820","5.800","0.000","0.000",18,2007-02-02 14:15:00
"68933","1.388","0.122","239.990","5.800","0.000","0.000",18,2007-02-02 14:16:00
"68934","1.384","0.122","239.750","5.800","0.000","0.000",17,2007-02-02 14:17:00
"68935","1.388","0.122","240.110","5.800","0.000","0.000",18,2007-02-02 14:18:00
"68936","1.390","0.124","240.250","5.800","0.000","0.000",17,2007-02-02 14:19:00
"68937","1.394","0.126","240.270","5.800","0.000","0.000",18,2007-02-02 14:20:00
"68938","1.396","0.126","240.420","5.800","0.000","0.000",18,2007-02-02 14:21:00
"68939","1.390","0.126","240.470","5.800","0.000","0.000",18,2007-02-02 14:22:00
"68940","1.394","0.126","241.050","5.800","0.000","0.000",17,2007-02-02 14:23:00
"68941","1.306","0.000","241.470","5.400","0.000","0.000",18,2007-02-02 14:24:00
"68942","1.304","0.000","241.290","5.400","0.000","0.000",18,2007-02-02 14:25:00
"68943","1.306","0.000","241.500","5.400","0.000","0.000",18,2007-02-02 14:26:00
"68944","1.312","0.000","241.920","5.400","0.000","0.000",18,2007-02-02 14:27:00
"68945","1.314","0.000","242.250","5.400","0.000","0.000",18,2007-02-02 14:28:00
"68946","0.608","0.000","242.920","3.200","0.000","0.000",7,2007-02-02 14:29:00
"68947","0.234","0.000","242.830","1.000","0.000","0.000",0,2007-02-02 14:30:00
"68948","0.234","0.000","242.830","1.000","0.000","0.000",0,2007-02-02 14:31:00
"68949","0.236","0.000","243.120","1.000","0.000","0.000",0,2007-02-02 14:32:00
"68950","0.236","0.000","243.750","1.000","0.000","0.000",0,2007-02-02 14:33:00
"68951","0.296","0.074","243.590","1.400","0.000","0.000",0,2007-02-02 14:34:00
"68952","0.312","0.118","243.240","1.400","0.000","0.000",0,2007-02-02 14:35:00
"68953","0.312","0.116","243.000","1.400","0.000","0.000",0,2007-02-02 14:36:00
"68954","0.312","0.118","243.440","1.400","0.000","0.000",0,2007-02-02 14:37:00
"68955","0.312","0.118","243.470","1.400","0.000","0.000",0,2007-02-02 14:38:00
"68956","0.310","0.118","243.270","1.400","0.000","0.000",0,2007-02-02 14:39:00
"68957","0.308","0.116","243.040","1.400","0.000","0.000",0,2007-02-02 14:40:00
"68958","0.306","0.116","242.820","1.400","0.000","0.000",0,2007-02-02 14:41:00
"68959","0.304","0.114","242.480","1.400","0.000","0.000",0,2007-02-02 14:42:00
"68960","0.304","0.116","242.780","1.400","0.000","0.000",0,2007-02-02 14:43:00
"68961","0.304","0.116","242.930","1.400","0.000","0.000",0,2007-02-02 14:44:00
"68962","0.304","0.116","242.570","1.400","0.000","0.000",0,2007-02-02 14:45:00
"68963","0.258","0.000","243.000","1.200","0.000","0.000",0,2007-02-02 14:46:00
"68964","0.234","0.000","242.860","1.000","0.000","0.000",0,2007-02-02 14:47:00
"68965","0.236","0.000","243.180","1.000","0.000","0.000",0,2007-02-02 14:48:00
"68966","0.356","0.140","241.720","1.600","0.000","0.000",0,2007-02-02 14:49:00
"68967","0.342","0.142","242.000","1.600","0.000","0.000",0,2007-02-02 14:50:00
"68968","0.340","0.144","242.150","1.400","0.000","0.000",0,2007-02-02 14:51:00
"68969","0.340","0.144","242.580","1.400","0.000","0.000",0,2007-02-02 14:52:00
"68970","0.336","0.144","242.230","1.400","0.000","0.000",0,2007-02-02 14:53:00
"68971","0.336","0.142","242.150","1.400","0.000","0.000",0,2007-02-02 14:54:00
"68972","0.334","0.144","242.410","1.400","0.000","0.000",0,2007-02-02 14:55:00
"68973","0.334","0.148","243.150","1.400","0.000","0.000",0,2007-02-02 14:56:00
"68974","0.334","0.148","243.230","1.400","0.000","0.000",0,2007-02-02 14:57:00
"68975","0.334","0.150","243.510","1.400","0.000","0.000",0,2007-02-02 14:58:00
"68976","0.334","0.152","243.580","1.400","0.000","0.000",0,2007-02-02 14:59:00
"68977","0.330","0.148","242.890","1.400","0.000","0.000",0,2007-02-02 15:00:00
"68978","0.330","0.148","242.980","1.400","0.000","0.000",0,2007-02-02 15:01:00
"68979","0.330","0.148","242.690","1.400","0.000","0.000",0,2007-02-02 15:02:00
"68980","0.330","0.146","242.660","1.400","0.000","0.000",0,2007-02-02 15:03:00
"68981","0.286","0.084","242.510","1.200","0.000","0.000",0,2007-02-02 15:04:00
"68982","0.234","0.000","242.320","1.000","0.000","0.000",0,2007-02-02 15:05:00
"68983","0.236","0.000","242.850","1.000","0.000","0.000",0,2007-02-02 15:06:00
"68984","0.236","0.000","242.830","1.000","0.000","0.000",0,2007-02-02 15:07:00
"68985","0.234","0.000","242.320","1.000","0.000","0.000",0,2007-02-02 15:08:00
"68986","0.234","0.000","242.220","1.000","0.000","0.000",0,2007-02-02 15:09:00
"68987","0.234","0.000","241.720","1.000","0.000","0.000",0,2007-02-02 15:10:00
"68988","0.234","0.000","241.770","1.000","0.000","0.000",0,2007-02-02 15:11:00
"68989","0.232","0.000","241.260","1.000","0.000","0.000",0,2007-02-02 15:12:00
"68990","0.232","0.000","241.610","1.000","0.000","0.000",0,2007-02-02 15:13:00
"68991","0.236","0.000","242.680","1.000","0.000","0.000",0,2007-02-02 15:14:00
"68992","0.234","0.000","242.560","1.000","0.000","0.000",0,2007-02-02 15:15:00
"68993","0.236","0.000","243.540","1.000","0.000","0.000",0,2007-02-02 15:16:00
"68994","0.278","0.046","242.990","1.400","0.000","0.000",0,2007-02-02 15:17:00
"68995","0.312","0.118","243.030","1.400","0.000","0.000",0,2007-02-02 15:18:00
"68996","0.312","0.114","242.350","1.400","0.000","0.000",0,2007-02-02 15:19:00
"68997","0.312","0.114","242.310","1.400","0.000","0.000",0,2007-02-02 15:20:00
"68998","0.312","0.116","242.600","1.400","0.000","0.000",0,2007-02-02 15:21:00
"68999","0.310","0.118","242.990","1.400","0.000","0.000",0,2007-02-02 15:22:00
"69000","0.308","0.114","242.510","1.400","0.000","0.000",0,2007-02-02 15:23:00
"69001","0.308","0.116","242.590","1.400","0.000","0.000",0,2007-02-02 15:24:00
"69002","0.394","0.126","242.290","1.800","0.000","0.000",0,2007-02-02 15:25:00
"69003","0.436","0.132","243.130","2.000","0.000","0.000",0,2007-02-02 15:26:00
"69004","0.438","0.134","243.430","2.000","0.000","0.000",0,2007-02-02 15:27:00
"69005","0.424","0.116","242.930","2.000","0.000","0.000",0,2007-02-02 15:28:00
"69006","0.450","0.140","243.000","2.000","0.000","0.000",0,2007-02-02 15:29:00
"69007","0.378","0.162","242.960","1.600","0.000","0.000",0,2007-02-02 15:30:00
"69008","0.374","0.162","243.090","1.600","0.000","0.000",0,2007-02-02 15:31:00
"69009","0.372","0.162","242.860","1.600","0.000","0.000",0,2007-02-02 15:32:00
"69010","0.372","0.164","243.220","1.600","0.000","0.000",0,2007-02-02 15:33:00
"69011","0.372","0.160","242.840","1.600","0.000","0.000",0,2007-02-02 15:34:00
"69012","0.374","0.158","242.400","1.600","0.000","0.000",0,2007-02-02 15:35:00
"69013","0.372","0.158","242.200","1.600","0.000","0.000",0,2007-02-02 15:36:00
"69014","0.372","0.160","242.840","1.600","0.000","0.000",0,2007-02-02 15:37:00
"69015","0.372","0.162","243.070","1.600","0.000","0.000",0,2007-02-02 15:38:00
"69016","0.370","0.162","242.780","1.600","0.000","0.000",0,2007-02-02 15:39:00
"69017","0.362","0.158","242.440","1.600","0.000","0.000",0,2007-02-02 15:40:00
"69018","0.360","0.158","242.350","1.600","0.000","0.000",0,2007-02-02 15:41:00
"69019","0.360","0.158","242.170","1.600","0.000","0.000",0,2007-02-02 15:42:00
"69020","0.358","0.156","241.890","1.600","0.000","0.000",0,2007-02-02 15:43:00
"69021","0.338","0.116","242.170","1.600","0.000","0.000",0,2007-02-02 15:44:00
"69022","0.272","0.000","242.200","1.200","0.000","0.000",0,2007-02-02 15:45:00
"69023","0.272","0.000","242.430","1.200","0.000","0.000",0,2007-02-02 15:46:00
"69024","0.272","0.000","242.620","1.200","0.000","0.000",0,2007-02-02 15:47:00
"69025","0.274","0.000","242.970","1.200","0.000","0.000",0,2007-02-02 15:48:00
"69026","0.274","0.000","243.390","1.200","0.000","0.000",0,2007-02-02 15:49:00
"69027","0.272","0.000","242.870","1.200","0.000","0.000",0,2007-02-02 15:50:00
"69028","0.272","0.000","242.330","1.200","0.000","0.000",0,2007-02-02 15:51:00
"69029","0.272","0.000","242.300","1.200","0.000","0.000",0,2007-02-02 15:52:00
"69030","0.272","0.000","242.430","1.200","0.000","0.000",0,2007-02-02 15:53:00
"69031","0.272","0.000","242.630","1.200","0.000","0.000",0,2007-02-02 15:54:00
"69032","0.272","0.000","242.440","1.200","0.000","0.000",0,2007-02-02 15:55:00
"69033","0.270","0.000","241.710","1.200","0.000","0.000",0,2007-02-02 15:56:00
"69034","0.268","0.000","240.830","1.200","0.000","0.000",0,2007-02-02 15:57:00
"69035","0.268","0.000","241.190","1.200","0.000","0.000",0,2007-02-02 15:58:00
"69036","0.268","0.000","241.410","1.200","0.000","0.000",0,2007-02-02 15:59:00
"69037","0.266","0.000","241.220","1.200","0.000","0.000",0,2007-02-02 16:00:00
"69038","0.344","0.106","241.050","1.600","0.000","0.000",0,2007-02-02 16:01:00
"69039","0.338","0.124","241.640","1.400","0.000","0.000",0,2007-02-02 16:02:00
"69040","0.340","0.126","242.150","1.400","0.000","0.000",0,2007-02-02 16:03:00
"69041","0.340","0.126","241.970","1.400","0.000","0.000",0,2007-02-02 16:04:00
"69042","0.340","0.128","242.640","1.400","0.000","0.000",0,2007-02-02 16:05:00
"69043","0.340","0.130","242.960","1.400","0.000","0.000",0,2007-02-02 16:06:00
"69044","0.338","0.130","243.030","1.400","0.000","0.000",0,2007-02-02 16:07:00
"69045","0.338","0.126","242.310","1.400","0.000","0.000",0,2007-02-02 16:08:00
"69046","0.340","0.122","241.400","1.400","0.000","0.000",0,2007-02-02 16:09:00
"69047","0.546","0.364","241.240","2.800","0.000","0.000",0,2007-02-02 16:10:00
"69048","0.530","0.380","241.420","2.600","0.000","1.000",0,2007-02-02 16:11:00
"69049","0.472","0.304","241.960","2.200","0.000","1.000",0,2007-02-02 16:12:00
"69050","0.454","0.282","242.300","2.200","0.000","2.000",0,2007-02-02 16:13:00
"69051","0.448","0.280","241.880","2.200","0.000","1.000",0,2007-02-02 16:14:00
"69052","0.448","0.278","241.680","2.200","0.000","1.000",0,2007-02-02 16:15:00
"69053","0.446","0.276","241.560","2.200","0.000","2.000",0,2007-02-02 16:16:00
"69054","0.446","0.282","242.390","2.200","0.000","1.000",0,2007-02-02 16:17:00
"69055","0.444","0.278","241.880","2.200","0.000","2.000",0,2007-02-02 16:18:00
"69056","0.442","0.280","241.920","2.200","0.000","1.000",0,2007-02-02 16:19:00
"69057","0.440","0.276","241.540","2.200","0.000","1.000",0,2007-02-02 16:20:00
"69058","0.440","0.278","241.840","2.200","0.000","2.000",0,2007-02-02 16:21:00
"69059","0.438","0.278","241.710","2.200","0.000","1.000",0,2007-02-02 16:22:00
"69060","0.440","0.278","241.570","2.200","0.000","2.000",0,2007-02-02 16:23:00
"69061","0.444","0.278","241.780","2.200","0.000","1.000",0,2007-02-02 16:24:00
"69062","0.388","0.202","242.200","1.800","0.000","1.000",0,2007-02-02 16:25:00
"69063","0.344","0.144","241.860","1.600","0.000","1.000",0,2007-02-02 16:26:00
"69064","0.340","0.144","242.170","1.600","0.000","2.000",0,2007-02-02 16:27:00
"69065","0.338","0.142","241.740","1.600","0.000","1.000",0,2007-02-02 16:28:00
"69066","0.340","0.146","242.370","1.600","0.000","1.000",0,2007-02-02 16:29:00
"69067","0.340","0.146","242.620","1.600","0.000","2.000",0,2007-02-02 16:30:00
"69068","0.338","0.144","242.180","1.600","0.000","1.000",0,2007-02-02 16:31:00
"69069","0.338","0.144","242.210","1.600","0.000","1.000",0,2007-02-02 16:32:00
"69070","0.338","0.146","242.440","1.600","0.000","1.000",0,2007-02-02 16:33:00
"69071","0.336","0.144","241.880","1.600","0.000","2.000",0,2007-02-02 16:34:00
"69072","0.336","0.142","241.630","1.400","0.000","1.000",0,2007-02-02 16:35:00
"69073","0.336","0.144","241.710","1.400","0.000","1.000",0,2007-02-02 16:36:00
"69074","0.336","0.144","241.800","1.400","0.000","1.000",0,2007-02-02 16:37:00
"69075","0.336","0.146","242.540","1.600","0.000","1.000",0,2007-02-02 16:38:00
"69076","0.336","0.146","242.610","1.600","0.000","2.000",0,2007-02-02 16:39:00
"69077","0.320","0.118","241.920","1.400","0.000","1.000",0,2007-02-02 16:40:00
"69078","0.262","0.000","241.570","1.200","0.000","0.000",0,2007-02-02 16:41:00
"69079","0.262","0.000","240.940","1.200","0.000","0.000",0,2007-02-02 16:42:00
"69080","0.262","0.000","241.530","1.200","0.000","0.000",0,2007-02-02 16:43:00
"69081","0.262","0.000","241.000","1.200","0.000","0.000",0,2007-02-02 16:44:00
"69082","0.340","0.106","241.950","1.600","0.000","0.000",0,2007-02-02 16:45:00
"69083","0.338","0.126","241.690","1.400","0.000","0.000",0,2007-02-02 16:46:00
"69084","0.342","0.128","242.180","1.400","0.000","0.000",0,2007-02-02 16:47:00
"69085","0.340","0.124","241.600","1.400","0.000","0.000",0,2007-02-02 16:48:00
"69086","0.340","0.126","241.830","1.400","0.000","0.000",0,2007-02-02 16:49:00
"69087","0.412","0.202","242.000","2.000","0.000","0.000",0,2007-02-02 16:50:00
"69088","0.448","0.264","242.180","2.200","0.000","0.000",0,2007-02-02 16:51:00
"69089","0.442","0.262","241.950","2.000","0.000","0.000",0,2007-02-02 16:52:00
"69090","0.438","0.258","241.300","2.000","0.000","0.000",0,2007-02-02 16:53:00
"69091","0.436","0.256","241.180","2.000","0.000","0.000",0,2007-02-02 16:54:00
"69092","0.434","0.258","241.490","2.000","0.000","0.000",0,2007-02-02 16:55:00
"69093","0.390","0.194","241.390","1.800","0.000","0.000",0,2007-02-02 16:56:00
"69094","0.364","0.154","241.720","1.600","0.000","0.000",0,2007-02-02 16:57:00
"69095","0.360","0.154","241.470","1.600","0.000","0.000",0,2007-02-02 16:58:00
"69096","0.362","0.156","242.160","1.600","0.000","0.000",0,2007-02-02 16:59:00
"69097","0.362","0.158","242.500","1.600","0.000","0.000",0,2007-02-02 17:00:00
"69098","0.362","0.158","242.660","1.600","0.000","0.000",0,2007-02-02 17:01:00
"69099","0.360","0.156","242.210","1.600","0.000","0.000",0,2007-02-02 17:02:00
"69100","0.358","0.156","241.980","1.600","0.000","0.000",0,2007-02-02 17:03:00
"69101","0.358","0.154","241.890","1.600","0.000","0.000",0,2007-02-02 17:04:00
"69102","0.356","0.152","241.150","1.600","0.000","0.000",0,2007-02-02 17:05:00
"69103","0.270","0.000","241.330","1.200","0.000","0.000",0,2007-02-02 17:06:00
"69104","0.264","0.000","241.470","1.200","0.000","0.000",0,2007-02-02 17:07:00
"69105","0.262","0.000","241.350","1.200","0.000","0.000",0,2007-02-02 17:08:00
"69106","0.264","0.000","241.480","1.200","0.000","0.000",0,2007-02-02 17:09:00
"69107","0.262","0.000","241.410","1.200","0.000","0.000",0,2007-02-02 17:10:00
"69108","0.262","0.000","241.240","1.200","0.000","0.000",0,2007-02-02 17:11:00
"69109","0.262","0.000","241.190","1.200","0.000","0.000",0,2007-02-02 17:12:00
"69110","0.264","0.000","241.220","1.200","0.000","0.000",0,2007-02-02 17:13:00
"69111","0.262","0.000","241.240","1.200","0.000","0.000",0,2007-02-02 17:14:00
"69112","0.370","0.000","241.500","1.600","0.000","0.000",0,2007-02-02 17:15:00
"69113","0.264","0.000","241.230","1.200","0.000","0.000",0,2007-02-02 17:16:00
"69114","0.264","0.000","240.910","1.200","0.000","0.000",0,2007-02-02 17:17:00
"69115","0.266","0.000","241.560","1.200","0.000","0.000",0,2007-02-02 17:18:00
"69116","0.266","0.000","241.640","1.200","0.000","0.000",0,2007-02-02 17:19:00
"69117","0.264","0.000","241.320","1.200","0.000","0.000",0,2007-02-02 17:20:00
"69118","0.526","0.000","240.710","2.200","0.000","0.000",0,2007-02-02 17:21:00
"69119","0.552","0.000","240.370","2.200","0.000","0.000",0,2007-02-02 17:22:00
"69120","0.554","0.000","240.620","2.200","0.000","0.000",0,2007-02-02 17:23:00
"69121","0.576","0.000","240.430","2.400","0.000","0.000",0,2007-02-02 17:24:00
"69122","0.656","0.000","240.770","2.600","0.000","0.000",0,2007-02-02 17:25:00
"69123","0.554","0.000","240.590","2.200","0.000","0.000",0,2007-02-02 17:26:00
"69124","0.552","0.000","240.470","2.200","0.000","0.000",0,2007-02-02 17:27:00
"69125","0.552","0.000","240.650","2.200","0.000","0.000",0,2007-02-02 17:28:00
"69126","0.634","0.102","240.070","2.800","0.000","0.000",0,2007-02-02 17:29:00
"69127","0.622","0.110","239.690","2.600","0.000","0.000",0,2007-02-02 17:30:00
"69128","0.708","0.200","240.520","3.000","0.000","0.000",0,2007-02-02 17:31:00
"69129","0.736","0.248","240.670","3.200","0.000","0.000",0,2007-02-02 17:32:00
"69130","0.732","0.248","240.490","3.200","0.000","0.000",0,2007-02-02 17:33:00
"69131","0.724","0.242","239.640","3.200","0.000","0.000",0,2007-02-02 17:34:00
"69132","0.718","0.238","238.840","3.200","0.000","0.000",0,2007-02-02 17:35:00
"69133","0.716","0.240","239.020","3.200","0.000","0.000",0,2007-02-02 17:36:00
"69134","0.714","0.240","239.180","3.000","0.000","0.000",0,2007-02-02 17:37:00
"69135","0.716","0.242","239.310","3.200","0.000","0.000",0,2007-02-02 17:38:00
"69136","0.718","0.242","239.240","3.200","0.000","0.000",0,2007-02-02 17:39:00
"69137","0.648","0.142","238.880","2.800","0.000","0.000",0,2007-02-02 17:40:00
"69138","0.646","0.138","239.000","2.800","0.000","0.000",0,2007-02-02 17:41:00
"69139","0.646","0.140","239.200","2.800","0.000","0.000",0,2007-02-02 17:42:00
"69140","0.646","0.142","239.650","2.800","0.000","0.000",0,2007-02-02 17:43:00
"69141","0.644","0.140","239.310","2.800","0.000","0.000",0,2007-02-02 17:44:00
"69142","0.644","0.140","239.180","2.800","0.000","0.000",0,2007-02-02 17:45:00
"69143","0.620","0.108","238.720","2.600","0.000","0.000",0,2007-02-02 17:46:00
"69144","0.552","0.000","239.090","2.200","0.000","0.000",0,2007-02-02 17:47:00
"69145","0.550","0.000","238.730","2.200","0.000","0.000",0,2007-02-02 17:48:00
"69146","0.552","0.000","239.550","2.200","0.000","0.000",0,2007-02-02 17:49:00
"69147","0.552","0.000","239.270","2.200","0.000","0.000",0,2007-02-02 17:50:00
"69148","0.552","0.000","239.570","2.200","0.000","0.000",0,2007-02-02 17:51:00
"69149","0.552","0.000","239.440","2.200","0.000","0.000",0,2007-02-02 17:52:00
"69150","0.552","0.000","239.750","2.200","0.000","0.000",0,2007-02-02 17:53:00
"69151","0.556","0.000","239.230","2.200","0.000","0.000",0,2007-02-02 17:54:00
"69152","0.766","0.000","239.010","3.200","0.000","0.000",0,2007-02-02 17:55:00
"69153","0.720","0.000","238.930","3.000","0.000","0.000",0,2007-02-02 17:56:00
"69154","0.666","0.000","238.780","2.800","0.000","0.000",0,2007-02-02 17:57:00
"69155","0.716","0.000","239.370","3.000","0.000","0.000",0,2007-02-02 17:58:00
"69156","0.732","0.000","242.490","3.000","0.000","0.000",0,2007-02-02 17:59:00
"69157","0.698","0.000","242.340","2.800","0.000","0.000",0,2007-02-02 18:00:00
"69158","1.002","0.000","242.340","4.600","0.000","0.000",3,2007-02-02 18:01:00
"69159","1.792","0.000","241.600","7.400","0.000","0.000",19,2007-02-02 18:02:00
"69160","1.768","0.000","241.140","7.200","0.000","0.000",18,2007-02-02 18:03:00
"69161","1.738","0.000","240.260","7.200","0.000","0.000",18,2007-02-02 18:04:00
"69162","1.728","0.000","239.990","7.200","0.000","0.000",18,2007-02-02 18:05:00
"69163","1.720","0.000","239.670","7.200","0.000","0.000",18,2007-02-02 18:06:00
"69164","1.720","0.000","239.820","7.000","0.000","0.000",18,2007-02-02 18:07:00
"69165","1.862","0.000","240.000","7.800","0.000","0.000",17,2007-02-02 18:08:00
"69166","2.326","0.000","239.780","9.600","0.000","0.000",18,2007-02-02 18:09:00
"69167","2.376","0.000","239.440","10.000","0.000","0.000",18,2007-02-02 18:10:00
"69168","2.458","0.000","238.810","10.400","0.000","0.000",17,2007-02-02 18:11:00
